user_id,organization_id,user_name,role,is_registered,created_at,last_active_at
USR-00711,ORG-0070,Blake Chen,member,True,2024-01-20,2026-02-26
USR-00712,ORG-0071,Haven Tanaka,owner,True,2024-10-18,2026-02-20
USR-00713,ORG-0071,Quinn Thomas,admin,True,2024-10-20,2025-12-10
USR-00714,ORG-0071,Morgan Lewis,admin,True,2024-10-28,2026-01-25
USR-00715,ORG-0071,Noel Ali,manager,True,2024-10-26,2025-10-11
USR-00716,ORG-0071,Skyler Silva,manager,True,2024-11-19,2025-09-03
USR-00717,ORG-0071,Riley Jackson,manager,True,2024-11-30,2026-02-24
USR-00718,ORG-0071,Drew Garcia,manager,True,2024-12-02,2025-10-29
USR-00719,ORG-0071,Finley Lee,member,True,2024-11-12,2025-12-29
USR-00720,ORG-0071,Jamie Wright,member,True,2024-10-20,2025-12-31
USR-00721,ORG-0071,Riley Jackson,member,True,2024-11-08,2026-02-28
USR-00722,ORG-0071,Skyler Nguyen,member,True,2024-11-17,2026-01-23
USR-00723,ORG-0071,Kendall Lopez,member,True,2024-11-05,2026-01-17
USR-00724,ORG-0071,Noel Jensen,member,True,2024-12-07,2026-01-19
USR-00725,ORG-0071,Ellis Martin,member,True,2024-11-10,2026-02-19
USR-00726,ORG-0071,Emerson Harris, member ,True,2024-10-29,2025-10-25
USR-00727,ORG-0071,Quinn Ali,member,True,2024-12-02,2025-12-18
USR-00728,ORG-0071,Drew Mueller,member,True,2024-11-06,2026-02-17
USR-00729,ORG-0071,Kendall Ali,member,True,2024-10-14,2026-01-26
USR-00730,ORG-0072,Reese Smith,owner,True,2024-05-11,2026-02-12
USR-00731,ORG-0072,Casey Wright,admin,True,2024-04-27,2026-02-07
USR-00732,ORG-0072, Alex Tanaka  ,admin,True,2024-04-22,2026-01-17
USR-00733,ORG-0072,Quinn King,manager,False,2024-04-28,2024-05-05
USR-00734,ORG-0073,Mackenzie Jackson,owner,True,2024-12-14,2026-02-28
USR-00735,ORG-0073, Kit White  ,admin,True,2024-11-17,2026-01-23
USR-00736,ORG-0074,Jordan Williams,owner,True,2025-01-18,2025-06-12
USR-00737,ORG-0074,Casey Kim,admin,True,2025-01-12,2025-06-08
USR-00738,ORG-0075,Jules White,owner,True,2023-08-14,2026-01-04
USR-00739,ORG-0075,Avery Mueller,admin,True,2023-09-19,2026-02-26
USR-00740,ORG-0075,Dakota Patel,admin,True,2023-09-04,2025-12-25
USR-00741,ORG-0075,Harper White,manager,True,2023-09-26,2026-02-19
USR-00742,ORG-0076,Gray Anderson,owner,True,2024-06-19,2026-01-16
USR-00743,ORG-0076, Logan Young  ,admin,True,2024-08-04,2026-02-25
USR-00744,ORG-0077,Reese Martin,owner,True,2023-02-19,2026-02-25
USR-00745,ORG-0077,Jordan Lewis,admin,True,2023-03-23,2026-02-05
USR-00746,ORG-0078,Taylor Walker,owner,True,2023-03-07,2026-02-18
USR-00747,ORG-0078,Kit Walker,admin,True,2023-03-25,2026-02-03
USR-00748,ORG-0078,Finley Wright,admin,True,2023-04-25,2026-02-16
USR-00749,ORG-0078,Jamie Park,manager,True,2023-05-02,2025-11-24
USR-00750,ORG-0078, Indigo Walker  ,member,True,2023-03-18,2025-11-25
USR-00751,ORG-0079,Sage Walker,owner,True,2025-12-15,2026-01-14
USR-00752,ORG-0079,Harper Chen,admin,True,2025-11-24,2026-02-27
USR-00753,ORG-0079,Mackenzie Chen,admin,True,2025-11-25,2025-12-27
USR-00754,ORG-0079,Noel White,manager,True,2025-11-14,2026-01-06
USR-00755,ORG-0079,Blake Silva,manager,True,2025-11-14,2025-11-20
USR-00756,ORG-0079,Drew Ali,manager,True,2025-12-03,2026-02-28
USR-00757,ORG-0079,Parker Thomas,manager,True,2025-11-10,2026-02-10
USR-00758,ORG-0079,Dakota Hall,manager,True,2025-11-30,2026-01-30
USR-00759,ORG-0079,Emerson Patel,manager,True,2025-12-05,2026-02-20
USR-00760,ORG-0079,Jordan Jackson,member,True,2025-11-30,2026-02-14
USR-00761,ORG-0079,Harper Thomas,member,True,2025-12-02,2026-01-26
USR-00762,ORG-0079, Casey Walker  ,member,True,2025-11-13,2026-01-22
USR-00763,ORG-0079,Quinn Anderson,member,True,2025-11-30,2026-01-07
USR-00764,ORG-0079,Quinn Jackson,member,True,2025-12-14,
USR-00765,ORG-0079,Mackenzie Silva,member,True,2025-11-20,2025-12-01
USR-00766,ORG-0079,Ellis Park,member,True,2025-11-25,2026-02-02
USR-00767,ORG-0079, Parker Patel  ,member,True,2025-11-12,2026-02-26
USR-00768,ORG-0079,Jamie Costa,member,True,2025-11-27,2026-02-11
USR-00769,ORG-0079, Finley Harris  ,member,False,2025-12-16,
USR-00770,ORG-0079,Dakota Nguyen,member,True,2025-11-27,2025-12-22
USR-00771,ORG-0079,Gray Williams,member,True,2025-12-14,2026-02-04
USR-00772,ORG-0079,Jordan Lopez,member,True,2025-12-27,2026-01-27
USR-00773,ORG-0079,Skyler Costa,member,True,2025-11-14,2026-01-04
USR-00774,ORG-0079,Indigo Patel,member,True,2025-11-12,2026-01-22
USR-00775,ORG-0079,Avery Harris,member,True,2026-01-03,2026-02-25
USR-00776,ORG-0080,Alex Jensen,owner,True,2023-08-10,2023-08-16
USR-00777,ORG-0080,Gray Garcia,admin,True,2023-07-16,2023-07-23
USR-00778,ORG-0080,Kendall Anderson,admin,True,2023-06-28,2023-07-06
USR-00779,ORG-0080,Emerson Brown,manager,True,2023-08-13,2023-08-15
USR-00780,ORG-0081,Noel Thomas,owner,True,2023-12-23,2026-02-26
USR-00781,ORG-0081,Cameron Jackson,admin,True,2023-12-05,2026-01-25
USR-00782,ORG-0081,Reese Lewis,admin,True,2023-11-14,2026-02-27
USR-00783,ORG-0081,Blake Clark,manager,False,2023-12-17,
USR-00784,ORG-0081,Parker Wright,manager,True,2023-12-17,2025-12-26
USR-00785,ORG-0081,Cameron Nguyen,manager,True,2023-11-08,2025-11-29
USR-00786,ORG-0081,Gray Clark, manager ,True,2023-12-14,2026-02-10
USR-00787,ORG-0081,Kendall Martin,manager,False,2024-01-04,2024-01-17
USR-00788,ORG-0081,Harper Lee,manager,True,2023-11-22,2026-02-09
USR-00789,ORG-0081,Kit Lee,member,True,2023-11-28,2026-01-14
USR-00790,ORG-0081,Alex Tanaka,member,True,2023-12-30,2026-02-13
USR-00791,ORG-0081,Harper Silva,member,True,2023-11-29,2025-12-21
USR-00792,ORG-0081,Blake Garcia,member,True,2024-01-01,2026-02-28
USR-00793,ORG-0081,Indigo Harris,member,True,2023-12-09,2026-02-26
USR-00794,ORG-0081,Quinn Thomas,member,True,2023-12-04,2026-02-26
USR-00795,ORG-0081,Blake Smith,member,True,2023-11-07,2026-02-17
USR-00796,ORG-0081,Mackenzie Tanaka,member,True,2023-11-26,2026-02-23
USR-00797,ORG-0081,Drew Nguyen,member,True,2023-11-06,2025-09-07
USR-00798,ORG-0081,Finley Costa,member,True,2023-12-15,2026-02-06
USR-00799,ORG-0081,Mackenzie Mueller,member,True,2023-12-26,2026-01-16
USR-00800,ORG-0081,Cameron Wright,member,True,2023-11-29,2025-11-01
USR-00801,ORG-0081,Haven Smith,member,True,2024-01-04,2026-01-21
USR-00802,ORG-0081,Cameron Silva,member,True,2023-11-14,2026-01-14
USR-00803,ORG-0081,Harper Lee,member,True,2023-11-13,2026-01-21
USR-00804,ORG-0081,Harper Thomas,member,True,2023-12-18,2026-02-10
USR-00805,ORG-0082,Parker Kim,owner,True,2023-08-04,2026-01-26
USR-00806,ORG-0082,Dakota Lopez,admin,True,2023-08-15,
USR-00807,ORG-0082,Emerson Williams,admin,True,2023-08-11,2025-10-24
USR-00808,ORG-0082, Casey Brown  ,manager,True,2023-08-18,2025-12-25
USR-00809,ORG-0082,Noel Lee,member,True,2023-08-28,2026-02-05
USR-00810,ORG-0082,Casey Tanaka,member,True,2023-08-21,2025-12-29
USR-00811,ORG-0082,Mackenzie Lopez,member,True,2023-07-16,2026-01-28
USR-00812,ORG-0083,Sage Lopez,owner,True,2025-04-01,2025-10-25
USR-00813,ORG-0083,Kit Nguyen,admin,True,2025-03-16,2025-10-15
USR-00814,ORG-0083,Taylor Jackson,admin,True,2025-03-30,2025-09-28
USR-00815,ORG-0084,Riley Jensen,owner,True,2025-11-06,2026-02-17
USR-00816,ORG-0084,Jules Kim,admin,True,2025-10-30,2026-02-26
USR-00817,ORG-0085,Jules Park,owner,True,2025-02-16,2026-02-20
USR-00818,ORG-0085,Dakota Williams,admin,True,2025-03-09,2026-02-14
USR-00819,ORG-0086,Quinn Garcia,owner,True,2024-03-17,2024-11-22
USR-00820,ORG-0086,Riley Smith,admin,True,2024-04-26,2024-11-14
USR-00821,ORG-0087,Reese White,owner,True,2024-06-27,2025-11-29
USR-00822,ORG-0087,Avery Harris,admin,True,2024-06-02,2026-02-27
USR-00823,ORG-0087,Avery Lee,admin,True,2024-05-20,2025-12-16
USR-00824,ORG-0087,Finley Patel,manager,True,2024-07-02,2025-12-24
USR-00825,ORG-0087,Casey Thomas,member,True,2024-07-12,2026-01-18
USR-00826,ORG-0087,Blake Martin, member ,True,2024-06-11,2026-02-22
USR-00827,ORG-0088,Logan Anderson,owner,True,2026-01-02,2026-02-16
USR-00828,ORG-0088,Riley Brown,admin,True,2026-01-08,2026-02-25
USR-00829,ORG-0088,Jordan Park,admin,True,2026-02-11,2026-02-22
USR-00830,ORG-0088,Alex Lopez,manager,True,2026-01-11,2026-01-17
USR-00831,ORG-0088,Avery Lewis,member,True,2026-02-05,2026-02-27
USR-00832,ORG-0089,Taylor Nguyen,owner,True,2025-03-28,2026-02-28
USR-00833,ORG-0089,Kendall King,admin,True,2025-03-08,2026-02-09
USR-00834,ORG-0089,Logan Clark,admin,True,2025-02-17,2025-09-18
USR-00835,ORG-0090,Jules Silva,owner,True,2023-06-21,2025-08-03
USR-00836,ORG-0090,Harper Walker,admin,True,2023-05-27,2025-12-27
USR-00837,ORG-0090,Reese Lewis,admin,True,2023-07-16,2026-02-22
USR-00838,ORG-0090,Harper Lewis,manager,True,2023-06-14,2026-01-25
USR-00839,ORG-0090,Drew White,manager,True,2023-07-02,2025-12-16
USR-00840,ORG-0090,Sage Wright,member,True,2023-07-09,2026-02-01
USR-00841,ORG-0090,Mackenzie Garcia,member,True,2023-06-22,2025-10-29
USR-00842,ORG-0090,Jules Chen,member,True,2023-07-20,2026-02-23
USR-00843,ORG-0090,Mackenzie Jackson,member,True,2023-06-19,2025-12-02
USR-00844,ORG-0090,Jordan Jackson, member ,True,2023-06-18,2025-09-15
USR-00845,ORG-0090,Sage Chen,member,True,2023-06-06,2026-02-25
USR-00846,ORG-0090,Harper Wright,member,True,2023-06-13,2026-02-07
USR-00847,ORG-0090,Dakota Williams,member,True,2023-06-04,2025-07-20
USR-00848,ORG-0091,Jules Kim,owner,True,2024-07-17,2025-11-30
USR-00849,ORG-0091,Haven Martin,admin,True,2024-07-16,2026-02-24
USR-00850,ORG-0091,Taylor Lewis,admin,True,2024-07-20,2026-02-01
USR-00851,ORG-0091,Morgan Nguyen,manager,True,2024-08-06,2025-12-11
USR-00852,ORG-0091,Jules Clark, manager ,True,2024-07-22,2026-02-20
USR-00853,ORG-0091,Jamie Jensen,member,False,2024-07-16,2024-07-17
USR-00854,ORG-0091,Kendall White,member,True,2024-08-14,
USR-00855,ORG-0091,Quinn Wright,member,True,2024-07-17,2026-02-28
USR-00856,ORG-0091,Emerson Clark,member,True,2024-07-29,2026-02-15
USR-00857,ORG-0091,Gray Nguyen,member,True,2024-08-02,
USR-00858,ORG-0091,Taylor Garcia,member,True,2024-08-02,2026-02-13
USR-00859,ORG-0091,Finley Patel,member,True,2024-07-21,2026-02-12
USR-00860,ORG-0091,Drew Hall,member,True,2024-07-20,2026-02-09
USR-00861,ORG-0091,Riley Ali,member,True,2024-07-23,2026-01-23
USR-00862,ORG-0092,Parker King,owner,True,2024-02-05,2025-11-19
USR-00863,ORG-0092,Indigo Kim,admin,True,2024-01-04,2026-01-19
USR-00864,ORG-0092,Indigo Kim,admin,True,2024-01-05,2026-01-25
USR-00865,ORG-0092,Ellis Clark,manager,True,2023-12-28,2026-01-28
USR-00866,ORG-0092,Dakota Lewis,manager,True,2024-02-12,2026-01-17
USR-00867,ORG-0092,Dakota Martin,manager,True,2024-01-05,2026-02-15
USR-00868,ORG-0092,Casey Brown,member,True,2023-12-25,2026-02-17
USR-00869,ORG-0092,Cameron Smith,member,True,2024-01-23,2025-09-05
USR-00870,ORG-0092,Logan Jackson,member,False,2024-02-14,2024-02-26
USR-00871,ORG-0092,Jules Anderson,member,True,2024-01-09,2026-02-12
USR-00872,ORG-0092,Skyler Anderson,member,True,2024-01-23,2026-02-07
USR-00873,ORG-0092,Taylor Harris,member,False,2024-02-01,2024-02-07
USR-00874,ORG-0092,Jules Jackson,member,True,2024-01-11,
USR-00875,ORG-0092,Noel Young,member,True,2024-02-15,2026-02-13
USR-00876,ORG-0092,Riley Kim,member,True,2023-12-28,2026-01-02
USR-00877,ORG-0093, Casey King  ,owner,True,2025-01-24,2025-11-16
USR-00878,ORG-0093,Skyler White,admin,True,2025-03-16,2025-08-27
USR-00879,ORG-0093,Reese Tanaka,admin,True,2025-02-12,2026-02-05
USR-00880,ORG-0093,Kit Patel,manager,True,2025-01-25,2026-01-29
USR-00881,ORG-0093,Riley Nguyen,manager,True,2025-03-06,2026-02-15
USR-00882,ORG-0093,Skyler Clark,manager,True,2025-03-07,2026-02-01
USR-00883,ORG-0093, Gray Jackson  ,manager,True,2025-02-02,2025-10-02
USR-00884,ORG-0093,Drew White,member,True,2025-02-14,2026-01-31
USR-00885,ORG-0093,Taylor Walker,member,True,2025-02-10,2026-02-18
USR-00886,ORG-0093,Jules Ali,member,True,2025-03-15,2025-12-08
USR-00887,ORG-0093,Jamie Young,member,True,2025-02-26,2026-02-20
USR-00888,ORG-0093,Logan Kim,member,True,2025-01-29,2026-02-12
USR-00889,ORG-0093,Cameron Jensen,member,True,2025-02-24,2025-12-01
USR-00890,ORG-0093,Quinn Clark,member,True,2025-02-04,2025-09-08
USR-00891,ORG-0093,Morgan White,member,True,2025-03-09,2026-02-18
USR-00892,ORG-0093,Mackenzie Patel,member,True,2025-02-21,2026-02-14
USR-00893,ORG-0093,Reese Lopez,member,True,2025-03-13,2025-12-06
USR-00894,ORG-0093,Dakota Park,member,True,2025-03-01,2025-12-15
USR-00895,ORG-0093,Cameron Thomas,member,True,2025-02-27,2026-01-16
USR-00896,ORG-0093,Finley Lopez,member,True,2025-01-30,2025-12-18
USR-00897,ORG-0094,Sage Anderson,owner,True,2023-11-06,2026-02-10
USR-00898,ORG-0094,Gray Nguyen,admin,True,2023-12-01,2026-01-06
USR-00899,ORG-0094,Reese Silva,admin,True,2023-11-20,2026-01-20
USR-00900,ORG-0094,Dakota Brown,manager,True,2023-10-06,2026-02-02
USR-00901,ORG-0094,Kendall Martin,member,True,2023-11-25,2026-01-06
USR-00902,ORG-0094,Indigo Brown,member,True,2023-11-26,2026-02-06
USR-00903,ORG-0094, Jamie Park  ,member,True,2023-10-08,2026-02-11
USR-00904,ORG-0094,Noel Hall,member,True,2023-11-15,2025-12-13
USR-00905,ORG-0094,Sage Brown,member,True,2023-11-19,2026-02-23
USR-00906,ORG-0094,Gray Patel,member,True,2023-10-25,
USR-00907,ORG-0094,Noel Jensen,member,False,2023-11-24,2023-11-25
USR-00908,ORG-0095,Emerson Ali, owner ,True,2023-08-31,2026-02-22
USR-00909,ORG-0095,Parker Harris,admin,True,2023-07-17,2025-11-04
USR-00910,ORG-0095,Haven Nguyen, admin ,True,2023-07-28,2025-10-13
USR-00911,ORG-0095,Emerson Young,manager,True,2023-08-06,2025-11-29
USR-00912,ORG-0095, Logan Lopez  ,member,True,2023-08-15,2025-11-13
USR-00913,ORG-0095,Sage Kim,member,True,2023-08-15,2026-01-11
USR-00914,ORG-0095,Kendall Wright,member,True,2023-09-09,
USR-00915,ORG-0096,Haven Park,owner,True,2024-08-11,2026-02-01
USR-00916,ORG-0096,Drew Chen,admin,True,2024-08-05,2025-10-06
USR-00917,ORG-0096,Mackenzie Tanaka,admin,True,2024-07-19,2025-12-20
USR-00918,ORG-0096,Drew Lee,manager,True,2024-07-03,2026-01-13
USR-00919,ORG-0096,Alex Brown,manager,True,2024-07-19,2025-01-08
USR-00920,ORG-0096,Gray Lopez,manager,True,2024-08-08,2025-06-09
USR-00921,ORG-0096,Taylor Kim,manager,True,2024-06-30,2025-04-08
USR-00922,ORG-0096,Emerson Ali, member ,True,2024-07-23,2025-06-02
USR-00923,ORG-0096,Riley White,member,True,2024-07-21,2025-05-01
USR-00924,ORG-0096,Reese Garcia,member,True,2024-08-07,2025-07-10
USR-00925,ORG-0096,Dakota Clark,member,True,2024-08-06,2025-10-18
USR-00926,ORG-0096,Jordan Mueller,member,True,2024-07-09,2025-10-10
USR-00927,ORG-0096,Jules Silva,member,True,2024-07-06,2026-01-05
USR-00928,ORG-0096,Dakota Brown,member,True,2024-07-16,2026-02-17
USR-00929,ORG-0096,Morgan Costa,member,False,2024-08-02,2024-08-09
USR-00930,ORG-0096,Quinn Lopez,member,True,2024-06-18,2025-09-02
USR-00931,ORG-0096,Alex Hall,member,True,2024-07-13,2026-01-26
USR-00932,ORG-0096, Casey Brown  ,member,True,2024-07-04,2025-04-01
USR-00933,ORG-0096,Drew King,member,True,2024-07-16,2026-01-04
USR-00934,ORG-0096,Emerson Kim,member,True,2024-08-01,2026-02-06
USR-00935,ORG-0097,Quinn Lewis,owner,True,2025-02-04,2025-10-29
USR-00936,ORG-0097,Kendall Ali,admin,True,2025-03-19,2026-01-10
USR-00937,ORG-0097,Indigo Thomas,admin,True,2025-02-09,2026-01-04
USR-00938,ORG-0097,Alex Tanaka,manager,False,2025-04-02,2025-04-11
USR-00939,ORG-0097,Indigo Harris,manager,True,2025-03-29,2025-10-27
USR-00940,ORG-0097,Kendall Wright,manager,True,2025-02-04,2026-02-16
USR-00941,ORG-0097,Ellis Lee,manager,True,2025-03-21,2025-07-12
USR-00942,ORG-0097,Parker Walker,manager,True,2025-02-21,2025-10-07
USR-00943,ORG-0097, Quinn Jensen  ,manager,True,2025-02-14,2025-11-21
USR-00944,ORG-0097,Cameron Jackson,member,True,2025-02-22,2025-10-29
USR-00945,ORG-0097,Skyler Garcia,member,True,2025-02-19,2026-02-23
USR-00946,ORG-0097,Cameron Garcia,member,True,2025-02-02,2025-12-11
USR-00947,ORG-0097,Noel Thomas,member,True,2025-02-08,2025-12-29
USR-00948,ORG-0097,Finley Jackson,member,True,2025-02-22,2026-01-05
USR-00949,ORG-0097,Blake Hall,member,True,2025-02-20,2025-12-09
USR-00950,ORG-0097,Riley Patel,member,True,2025-02-21,2025-07-29
USR-00951,ORG-0097,Emerson Jackson,member,True,2025-03-02,2026-02-18
USR-00952,ORG-0097,Alex Anderson,member,True,2025-03-31,2026-01-16
USR-00953,ORG-0097,Morgan Ali,member,True,2025-02-05,2026-02-22
USR-00954,ORG-0097, Harper Nguyen  ,member,True,2025-03-19,2026-02-22
USR-00955,ORG-0097,Parker Martin, member ,True,2025-03-27,2026-02-07
USR-00956,ORG-0097,Kendall Harris,member,True,2025-02-24,
USR-00957,ORG-0097,Haven Brown,member,True,2025-03-19,2025-12-26
USR-00958,ORG-0097,Gray Jackson,member,True,2025-02-07,2026-02-08
USR-00959,ORG-0097,Ellis Walker, member ,True,2025-03-03,2026-01-24
USR-00960,ORG-0098,Kit Clark,owner,True,2023-08-02,2025-04-16
USR-00961,ORG-0098,Morgan Williams,admin,True,2023-07-23,2026-01-22
USR-00962,ORG-0098,Skyler Martin,admin,True,2023-08-18,2025-10-10
USR-00963,ORG-0098,Ellis Williams,manager,True,2023-08-03,2026-02-14
USR-00964,ORG-0098,Avery Kim,member,True,2023-08-28,2025-06-15
USR-00965,ORG-0098,Cameron Lopez,member,True,2023-07-27,2026-01-11
USR-00966,ORG-0098,Blake Lopez,member,True,2023-08-15,2026-02-21
USR-00967,ORG-0098,Indigo Wright,member,True,2023-07-24,2025-12-04
USR-00968,ORG-0099, Taylor Anderson  ,owner,True,2024-12-07,2025-05-27
USR-00969,ORG-0099,Finley Anderson,admin,True,2024-12-29,2025-04-17
USR-00970,ORG-0100,Dakota Walker,owner,True,2023-06-26,2023-09-10
USR-00971,ORG-0100,Reese White,admin,True,2023-06-12,2023-09-09
USR-00972,ORG-0100,Mackenzie Garcia, admin ,True,2023-06-29,2023-09-28
USR-00973,ORG-0101,Emerson Jackson,owner,True,2023-10-12,2025-12-17
USR-00974,ORG-0101,Taylor Hall,admin,True,2023-09-20,2026-02-23
USR-00975,ORG-0101,Noel Williams,admin,True,2023-09-26,2025-11-28
USR-00976,ORG-0101,Parker Park,manager,True,2023-09-16,2025-11-27
USR-00977,ORG-0101,Noel Nguyen,manager,True,2023-10-01,2026-01-22
USR-00978,ORG-0101,Emerson Brown,manager,True,2023-10-23,2026-01-12
USR-00979,ORG-0101,Jamie Hall,manager,True,2023-09-28,2025-03-16
USR-00980,ORG-0101,Emerson Jackson,manager,True,2023-10-15,2026-01-03
USR-00981,ORG-0101,Skyler Lee,manager,True,2023-09-05,2024-09-21
USR-00982,ORG-0101,Blake White,member,True,2023-10-24,2025-10-29
USR-00983,ORG-0101, Parker Harris  ,member,True,2023-09-30,2026-01-01
USR-00984,ORG-0101, Morgan Young  ,member,True,2023-09-29,2026-02-13
USR-00985,ORG-0101,Harper Patel, member ,True,2023-10-09,2026-01-11
USR-00986,ORG-0101,Haven Harris, member ,True,2023-10-20,2025-07-27
USR-00987,ORG-0101,Emerson Anderson,member,True,2023-10-12,2025-09-14
USR-00988,ORG-0101,Taylor Brown,member,True,2023-10-23,2025-11-15
USR-00989,ORG-0101,Parker Wright,member,True,2023-10-19,2025-11-23
USR-00990,ORG-0101,Alex Walker,member,True,2023-09-10,2025-06-03
USR-00991,ORG-0101,Kendall Jackson, member ,True,2023-09-19,
USR-00992,ORG-0101,Parker Williams,member,True,2023-09-13,2025-10-11
USR-00993,ORG-0101, Jules Jensen  ,member,True,2023-09-20,2026-02-17
USR-00994,ORG-0101,Kit Lee, member ,True,2023-09-20,2025-12-10
USR-00995,ORG-0101,Kit Park,member,True,2023-10-16,
USR-00996,ORG-0101,Finley Patel,member,False,2023-10-08,2023-10-15
USR-00997,ORG-0101,Mackenzie Ali,member,True,2023-10-25,2026-02-24
USR-00998,ORG-0102,Jules Jackson,owner,True,2024-03-18,2026-02-01
USR-00999,ORG-0102, Alex Clark  ,admin,True,2024-04-19,2025-11-04
USR-01000,ORG-0102,Haven Costa,admin,True,2024-03-22,2025-09-07
USR-01001,ORG-0102,Indigo Tanaka,manager,False,2024-05-09,2024-05-11
USR-01002,ORG-0102,Jamie Clark,member,True,2024-04-21,2026-01-14
USR-01003,ORG-0102,Emerson Clark,member,True,2024-04-08,2026-01-30
USR-01004,ORG-0102,Jamie Jackson,member,True,2024-03-28,2026-02-16
USR-01005,ORG-0102,Logan Kim,member,True,2024-03-27,2026-02-25
USR-01006,ORG-0103,Casey Tanaka,owner,True,2025-08-29,2025-09-11
USR-01007,ORG-0103,Skyler Kim,admin,True,2025-07-13,2025-08-08
USR-01008,ORG-0103,Alex Patel,admin,True,2025-08-15,2025-08-28
USR-01009,ORG-0103,Alex Kim,manager,True,2025-08-20,2025-09-02
USR-01010,ORG-0103, Skyler Park  ,member,True,2025-07-13,2025-07-27
USR-01011,ORG-0103,Sage Hall,member,True,2025-07-31,2025-09-25
USR-01012,ORG-0103,Jules Hall,member,True,2025-08-18,2025-10-10
USR-01013,ORG-0103,Jamie Harris,member,True,2025-07-16,2025-08-18
USR-01014,ORG-0104,Noel Young,owner,True,2023-09-06,2026-02-22
USR-01015,ORG-0104,Harper Costa,admin,True,2023-08-23,2025-10-09
USR-01016,ORG-0104,Riley Park, admin ,True,2023-09-16,2025-10-05
USR-01017,ORG-0104,Alex White,manager,True,2023-09-09,2025-12-25
USR-01018,ORG-0104,Avery Clark,manager,True,2023-09-10,2026-01-27
USR-01019,ORG-0104,Kit Jackson,manager,True,2023-09-14,2026-02-14
USR-01020,ORG-0104, Jordan White  ,manager,True,2023-09-08,2026-01-28
USR-01021,ORG-0104,Morgan White,manager,True,2023-09-08,2025-08-19
USR-01022,ORG-0104,Taylor Kim,manager,True,2023-09-24,2025-09-08
USR-01023,ORG-0104,Indigo Walker,member,True,2023-09-27,2025-12-03
USR-01024,ORG-0104, Mackenzie Patel  ,member,True,2023-09-11,2026-01-10
USR-01025,ORG-0104,Taylor Silva,member,True,2023-09-08,2026-01-24
USR-01026,ORG-0104,Skyler Lee,member,True,2023-08-13,2026-02-07
USR-01027,ORG-0104,Noel Hall,member,True,2023-09-15,2025-11-23
USR-01028,ORG-0104,Jordan Wright,member,True,2023-08-30,2025-11-30
USR-01029,ORG-0104,Alex Anderson,member,True,2023-09-07,2026-01-27
USR-01030,ORG-0104,Logan White,member,True,2023-09-24,2026-02-07
USR-01031,ORG-0104,Finley Hall,member,True,2023-08-27,2025-11-01
USR-01032,ORG-0104,Jordan Clark,member,True,2023-10-07,2026-02-09
USR-01033,ORG-0104,Dakota Lewis, member ,True,2023-09-28,2026-02-09
USR-01034,ORG-0104,Jordan Martin,member,True,2023-09-08,2025-12-08
USR-01035,ORG-0104,Parker Chen,member,True,2023-09-20,2026-02-28
USR-01036,ORG-0104,Gray Lewis,member,False,2023-09-17,2023-09-29
USR-01037,ORG-0104,Logan Patel,member,True,2023-08-17,2026-02-10
USR-01038,ORG-0104,Indigo Hall,member,True,2023-08-26,2026-01-27
USR-01039,ORG-0105, Cameron King  ,owner,True,2025-12-21,2025-12-23
USR-01040,ORG-0105,Alex Lewis,admin,True,2025-12-12,2025-12-22
USR-01041,ORG-0105,Reese Nguyen,admin,True,2026-02-01,2026-02-10
USR-01042,ORG-0105,Parker Lewis,manager,True,2025-12-14,2026-02-23
USR-01043,ORG-0105,Finley Hall,member,True,2025-12-16,2025-12-17
USR-01044,ORG-0105,Blake Silva,member,True,2026-01-05,2026-01-07
USR-01045,ORG-0105,Mackenzie King,member,True,2025-12-07,2026-02-09
USR-01046,ORG-0105,Taylor Kim,member,True,2026-01-12,2026-02-25
USR-01047,ORG-0105,Casey Young,member,True,2026-01-05,2026-01-18
USR-01048,ORG-0105,Jamie Walker,member,True,2025-12-29,2026-01-06
USR-01049,ORG-0105,Kendall Lewis,member,True,2026-01-14,2026-01-27
USR-01050,ORG-0106, Cameron Walker  ,owner,True,2024-12-24,2025-12-18
USR-01051,ORG-0106,Morgan Chen,admin,True,2024-11-12,2026-02-26
USR-01052,ORG-0107,Harper Anderson,owner,True,2025-07-01,2025-10-29
USR-01053,ORG-0107,Logan Lewis,admin,True,2025-08-11,2025-08-17
USR-01054,ORG-0107,Ellis Lopez,admin,True,2025-07-16,2025-08-08
USR-01055,ORG-0107,Avery Ali, manager ,True,2025-07-25,2025-10-31
USR-01056,ORG-0107,Logan Mueller,member,True,2025-06-21,2025-08-13
USR-01057,ORG-0108,Alex Tanaka,owner,True,2025-02-28,2025-03-10
USR-01058,ORG-0108,Gray Williams,admin,True,2025-01-24,2025-02-05
USR-01059,ORG-0108,Skyler Jensen,admin,True,2025-02-02,2025-02-03
USR-01060,ORG-0108, Skyler Chen  ,manager,True,2025-01-06,2025-03-01
USR-01061,ORG-0108, Sage Costa  ,member,True,2025-02-23,2025-02-26
USR-01062,ORG-0109,Emerson Mueller,owner,True,2024-07-11,2026-01-22
USR-01063,ORG-0109,Gray Garcia,admin,True,2024-07-10,2026-01-16
USR-01064,ORG-0109,Sage White,admin,True,2024-07-19,2026-01-17
USR-01065,ORG-0109,Kendall Walker, manager ,True,2024-08-06,2025-12-03
